date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
12:31:37	1238/1238	---M--	404	error ('Not%20Found')	text/html	date:Thu,%2009%20Dec%202021%2011:31:37%20GMT	http://rexbd.net/html/renten/demo/assets/css/owl.video.play.png	C:/mon_voiture/voiture/rexbd.net/html/renten/demo/assets/css/owl.video.play.png	(from http://rexbd.net/html/renten/demo/assets/css/owl.carousel.min.css)
12:31:38	4684/4684	---M--	200	added ('OK')	image/png	date:Tue,%2021%20May%202019%2019:43:04%20GMT	http://rexbd.net/html/renten/demo/assets/images/elements/header-line.png	C:/mon_voiture/voiture/rexbd.net/html/renten/demo/assets/images/elements/header-line.png	(from http://rexbd.net/html/renten/demo/assets/css/main.css)
12:31:40	7177/7177	---M--	200	added ('OK')	image/png	date:Mon,%2020%20May%202019%2017:37:50%20GMT	http://rexbd.net/html/renten/demo/assets/images/logo1.png	C:/mon_voiture/voiture/rexbd.net/html/renten/demo/assets/images/logo1.png	(from http://rexbd.net/html/renten/demo/home-one.html)
12:31:40	165548/165548	---M-Z	200	added ('OK')	font/ttf	date:Tue,%2026%20Jun%202018%2003:53:10%20GMT	http://rexbd.net/html/renten/demo/assets/fonts/fontawesome-webfont.ttf?v=4.7.0	C:/mon_voiture/voiture/rexbd.net/html/renten/demo/assets/fonts/fontawesome-webfont3e6e.ttf	(from http://rexbd.net/html/renten/demo/assets/css/fontawesome.min.css)
12:31:41	33130/33130	---M--	200	added ('OK')	image/gif	date:Sat,%2001%20Jun%202019%2020:06:32%20GMT	http://rexbd.net/html/renten/demo/assets/images/preloader.gif	C:/mon_voiture/voiture/rexbd.net/html/renten/demo/assets/images/preloader.gif	(from http://rexbd.net/html/renten/demo/assets/css/main.css)
12:31:45	19006/19006	---M--	200	added ('OK')	image/jpeg	date:Wed,%2022%20May%202019%2016:25:22%20GMT	http://rexbd.net/html/renten/demo/assets/images/cars/1.jpg	C:/mon_voiture/voiture/rexbd.net/html/renten/demo/assets/images/cars/1.jpg	(from http://rexbd.net/html/renten/demo/home-one.html)
12:31:49	17416/17416	---M--	200	added ('OK')	image/jpeg	date:Wed,%2022%20May%202019%2016:26:40%20GMT	http://rexbd.net/html/renten/demo/assets/images/cars/2.jpg	C:/mon_voiture/voiture/rexbd.net/html/renten/demo/assets/images/cars/2.jpg	(from http://rexbd.net/html/renten/demo/home-one.html)
12:31:52	14947/14947	---M--	200	added ('OK')	image/jpeg	date:Wed,%2022%20May%202019%2016:28:10%20GMT	http://rexbd.net/html/renten/demo/assets/images/cars/3.jpg	C:/mon_voiture/voiture/rexbd.net/html/renten/demo/assets/images/cars/3.jpg	(from http://rexbd.net/html/renten/demo/home-one.html)
12:31:58	35524/35524	---M--	200	added ('OK')	image/jpeg	date:Wed,%2022%20May%202019%2018:36:16%20GMT	http://rexbd.net/html/renten/demo/assets/images/overview/2.jpg	C:/mon_voiture/voiture/rexbd.net/html/renten/demo/assets/images/overview/2.jpg	(from http://rexbd.net/html/renten/demo/home-one.html)
12:32:00	159975/159975	---M--	200	added ('OK')	image/png	date:Sun,%2026%20May%202019%2019:23:26%20GMT	http://rexbd.net/html/renten/demo/assets/images/elements/banner-bottom-shape.png	C:/mon_voiture/voiture/rexbd.net/html/renten/demo/assets/images/elements/banner-bottom-shape.png	(from http://rexbd.net/html/renten/demo/assets/css/main.css)
12:32:03	24590/24590	---M--	200	added ('OK')	image/jpeg	date:Wed,%2022%20May%202019%2018:35:14%20GMT	http://rexbd.net/html/renten/demo/assets/images/overview/1.jpg	C:/mon_voiture/voiture/rexbd.net/html/renten/demo/assets/images/overview/1.jpg	(from http://rexbd.net/html/renten/demo/home-one.html)
12:32:03	18619/18619	---M--	200	added ('OK')	image/jpeg	date:Wed,%2022%20May%202019%2019:33:54%20GMT	http://rexbd.net/html/renten/demo/assets/images/team/1.jpg	C:/mon_voiture/voiture/rexbd.net/html/renten/demo/assets/images/team/1.jpg	(from http://rexbd.net/html/renten/demo/home-one.html)
12:32:06	18297/18297	---M--	200	added ('OK')	image/jpeg	date:Wed,%2022%20May%202019%2019:35:08%20GMT	http://rexbd.net/html/renten/demo/assets/images/team/2.jpg	C:/mon_voiture/voiture/rexbd.net/html/renten/demo/assets/images/team/2.jpg	(from http://rexbd.net/html/renten/demo/home-one.html)
12:32:07	19054/19054	---M--	200	added ('OK')	image/jpeg	date:Wed,%2022%20May%202019%2019:36:04%20GMT	http://rexbd.net/html/renten/demo/assets/images/team/3.jpg	C:/mon_voiture/voiture/rexbd.net/html/renten/demo/assets/images/team/3.jpg	(from http://rexbd.net/html/renten/demo/home-one.html)
12:32:11	22096/22096	---M--	200	added ('OK')	image/jpeg	date:Wed,%2022%20May%202019%2021:37:02%20GMT	http://rexbd.net/html/renten/demo/assets/images/blog/1.jpg	C:/mon_voiture/voiture/rexbd.net/html/renten/demo/assets/images/blog/1.jpg	(from http://rexbd.net/html/renten/demo/home-one.html)
12:32:15	19825/19825	---M--	200	added ('OK')	image/jpeg	date:Wed,%2022%20May%202019%2021:39:20%20GMT	http://rexbd.net/html/renten/demo/assets/images/blog/2.jpg	C:/mon_voiture/voiture/rexbd.net/html/renten/demo/assets/images/blog/2.jpg	(from http://rexbd.net/html/renten/demo/home-one.html)
12:32:18	15860/15860	---M--	200	added ('OK')	image/jpeg	date:Wed,%2022%20May%202019%2021:40:08%20GMT	http://rexbd.net/html/renten/demo/assets/images/blog/3.jpg	C:/mon_voiture/voiture/rexbd.net/html/renten/demo/assets/images/blog/3.jpg	(from http://rexbd.net/html/renten/demo/home-one.html)
12:32:21	17700/17700	---M--	200	added ('OK')	image/jpeg	date:Wed,%2022%20May%202019%2021:40:56%20GMT	http://rexbd.net/html/renten/demo/assets/images/blog/4.jpg	C:/mon_voiture/voiture/rexbd.net/html/renten/demo/assets/images/blog/4.jpg	(from http://rexbd.net/html/renten/demo/home-one.html)
12:32:23	12495/12495	---M--	200	added ('OK')	image/png	date:Thu,%2023%20May%202019%2016:29:38%20GMT	http://rexbd.net/html/renten/demo/assets/images/brand-logo/1.png	C:/mon_voiture/voiture/rexbd.net/html/renten/demo/assets/images/brand-logo/1.png	(from http://rexbd.net/html/renten/demo/home-one.html)
12:32:26	10676/10676	---M--	200	added ('OK')	image/png	date:Thu,%2023%20May%202019%2016:30:08%20GMT	http://rexbd.net/html/renten/demo/assets/images/brand-logo/2.png	C:/mon_voiture/voiture/rexbd.net/html/renten/demo/assets/images/brand-logo/2.png	(from http://rexbd.net/html/renten/demo/home-one.html)
12:32:27	133058/133058	---M--	200	added ('OK')	image/jpeg	date:Wed,%2022%20May%202019%2020:55:04%20GMT	http://rexbd.net/html/renten/demo/assets/images/testimonial-bg.jpg	C:/mon_voiture/voiture/rexbd.net/html/renten/demo/assets/images/testimonial-bg.jpg	(from http://rexbd.net/html/renten/demo/home-one.html)
12:32:28	10860/10860	---M--	200	added ('OK')	image/png	date:Thu,%2023%20May%202019%2016:31:04%20GMT	http://rexbd.net/html/renten/demo/assets/images/brand-logo/3.png	C:/mon_voiture/voiture/rexbd.net/html/renten/demo/assets/images/brand-logo/3.png	(from http://rexbd.net/html/renten/demo/home-one.html)
12:32:29	8840/8840	---M--	200	added ('OK')	image/png	date:Thu,%2023%20May%202019%2016:31:34%20GMT	http://rexbd.net/html/renten/demo/assets/images/brand-logo/4.png	C:/mon_voiture/voiture/rexbd.net/html/renten/demo/assets/images/brand-logo/4.png	(from http://rexbd.net/html/renten/demo/home-one.html)
12:32:33	338644/338644	---M--	200	added ('OK')	image/png	date:Mon,%2020%20May%202019%2019:48:40%20GMT	http://rexbd.net/html/renten/demo/assets/images/elements/banner-man.png	C:/mon_voiture/voiture/rexbd.net/html/renten/demo/assets/images/elements/banner-man.png	(from http://rexbd.net/html/renten/demo/home-one.html)
12:32:44	65105/65105	---M--	200	added ('OK')	image/jpeg	date:Sun,%2026%20May%202019%2020:46:20%20GMT	http://rexbd.net/html/renten/demo/assets/images/cars/s1.jpg	C:/mon_voiture/voiture/rexbd.net/html/renten/demo/assets/images/cars/s1.jpg	(from http://rexbd.net/html/renten/demo/about.html)
12:32:53	459437/459437	---M--	200	added ('OK')	image/png	date:Tue,%2021%20May%202019%2021:21:20%20GMT	http://rexbd.net/html/renten/demo/assets/images/elements/car.png	C:/mon_voiture/voiture/rexbd.net/html/renten/demo/assets/images/elements/car.png	(from http://rexbd.net/html/renten/demo/home-one.html)
12:32:56	70200/70200	---M--	200	added ('OK')	image/jpeg	date:Sun,%2026%20May%202019%2020:46:44%20GMT	http://rexbd.net/html/renten/demo/assets/images/cars/s2.jpg	C:/mon_voiture/voiture/rexbd.net/html/renten/demo/assets/images/cars/s2.jpg	(from http://rexbd.net/html/renten/demo/about.html)
12:33:03	57503/57503	---M--	200	added ('OK')	image/jpeg	date:Sun,%2026%20May%202019%2020:47:10%20GMT	http://rexbd.net/html/renten/demo/assets/images/cars/s3.jpg	C:/mon_voiture/voiture/rexbd.net/html/renten/demo/assets/images/cars/s3.jpg	(from http://rexbd.net/html/renten/demo/about.html)
12:33:04	50496/50496	---M--	200	added ('OK')	image/jpeg	date:Sun,%2026%20May%202019%2020:47:32%20GMT	http://rexbd.net/html/renten/demo/assets/images/cars/s4.jpg	C:/mon_voiture/voiture/rexbd.net/html/renten/demo/assets/images/cars/s4.jpg	(from http://rexbd.net/html/renten/demo/about.html)
12:33:07	241448/241448	---M--	200	added ('OK')	image/png	date:Sun,%2026%20May%202019%2020:27:32%20GMT	http://rexbd.net/html/renten/demo/assets/images/elements/call-action-personj.png	C:/mon_voiture/voiture/rexbd.net/html/renten/demo/assets/images/elements/call-action-personj.png	(from http://rexbd.net/html/renten/demo/about.html)
12:33:15	61212/61212	---M--	200	added ('OK')	image/jpeg	date:Mon,%2027%20May%202019%2019:34:52%20GMT	http://rexbd.net/html/renten/demo/assets/images/cars/4.jpg	C:/mon_voiture/voiture/rexbd.net/html/renten/demo/assets/images/cars/4.jpg	(from http://rexbd.net/html/renten/demo/car-list-one.html)
12:33:16	305172/305172	---M--	200	added ('OK')	image/jpeg	date:Sun,%2026%20May%202019%2019:39:30%20GMT	http://rexbd.net/html/renten/demo/assets/images/inner-page-bg.jpg	C:/mon_voiture/voiture/rexbd.net/html/renten/demo/assets/images/inner-page-bg.jpg	(from http://rexbd.net/html/renten/demo/about.html)
12:33:21	84182/84182	---M--	200	added ('OK')	image/jpeg	date:Mon,%2027%20May%202019%2019:35:56%20GMT	http://rexbd.net/html/renten/demo/assets/images/cars/5.jpg	C:/mon_voiture/voiture/rexbd.net/html/renten/demo/assets/images/cars/5.jpg	(from http://rexbd.net/html/renten/demo/car-list-one.html)
12:33:25	59191/59191	---M--	200	added ('OK')	image/jpeg	date:Mon,%2027%20May%202019%2019:36:18%20GMT	http://rexbd.net/html/renten/demo/assets/images/cars/6.jpg	C:/mon_voiture/voiture/rexbd.net/html/renten/demo/assets/images/cars/6.jpg	(from http://rexbd.net/html/renten/demo/car-list-one.html)
12:33:25	140958/140958	---M--	200	added ('OK')	image/jpeg	date:Sun,%2026%20May%202019%2021:34:00%20GMT	http://rexbd.net/html/renten/demo/assets/images/elements/company-char.jpg	C:/mon_voiture/voiture/rexbd.net/html/renten/demo/assets/images/elements/company-char.jpg	(from http://rexbd.net/html/renten/demo/about.html)
12:33:28	75655/75655	---M--	200	added ('OK')	image/jpeg	date:Mon,%2027%20May%202019%2019:36:44%20GMT	http://rexbd.net/html/renten/demo/assets/images/cars/7.jpg	C:/mon_voiture/voiture/rexbd.net/html/renten/demo/assets/images/cars/7.jpg	(from http://rexbd.net/html/renten/demo/car-list-one.html)
12:33:32	71817/71817	---M--	200	added ('OK')	image/jpeg	date:Mon,%2027%20May%202019%2019:37:52%20GMT	http://rexbd.net/html/renten/demo/assets/images/cars/8.jpg	C:/mon_voiture/voiture/rexbd.net/html/renten/demo/assets/images/cars/8.jpg	(from http://rexbd.net/html/renten/demo/car-list-one.html)
12:33:34	36195/36195	---M--	200	added ('OK')	image/png	date:Sat,%2001%20Jun%202019%2019:46:32%20GMT	http://rexbd.net/html/renten/demo/assets/images/elements/404.png	C:/mon_voiture/voiture/rexbd.net/html/renten/demo/assets/images/elements/404.png	(from http://rexbd.net/html/renten/demo/error-404.html)
12:33:36	68184/68184	---M--	200	added ('OK')	image/jpeg	date:Mon,%2027%20May%202019%2019:38:42%20GMT	http://rexbd.net/html/renten/demo/assets/images/cars/9.jpg	C:/mon_voiture/voiture/rexbd.net/html/renten/demo/assets/images/cars/9.jpg	(from http://rexbd.net/html/renten/demo/car-list-one.html)
12:34:03	191677/191677	---M--	200	added ('OK')	image/jpeg	date:Tue,%2028%20May%202019%2020:12:00%20GMT	http://rexbd.net/html/renten/demo/assets/images/blog/m1.jpg	C:/mon_voiture/voiture/rexbd.net/html/renten/demo/assets/images/blog/m1.jpg	(from http://rexbd.net/html/renten/demo/blog.html)
12:34:04	178200/178200	---M--	200	added ('OK')	image/jpeg	date:Tue,%2028%20May%202019%2020:48:06%20GMT	http://rexbd.net/html/renten/demo/assets/images/blog/m2.jpg	C:/mon_voiture/voiture/rexbd.net/html/renten/demo/assets/images/blog/m2.jpg	(from http://rexbd.net/html/renten/demo/blog.html)
12:34:04	178690/178690	---M--	200	added ('OK')	image/jpeg	date:Tue,%2028%20May%202019%2020:48:36%20GMT	http://rexbd.net/html/renten/demo/assets/images/blog/m3.jpg	C:/mon_voiture/voiture/rexbd.net/html/renten/demo/assets/images/blog/m3.jpg	(from http://rexbd.net/html/renten/demo/blog.html)
12:34:05	259373/259373	---M--	200	added ('OK')	image/jpeg	date:Tue,%2028%20May%202019%2016:43:44%20GMT	http://rexbd.net/html/renten/demo/assets/images/cars/b1.jpg	C:/mon_voiture/voiture/rexbd.net/html/renten/demo/assets/images/cars/b1.jpg	(from http://rexbd.net/html/renten/demo/reservation.html)
12:34:07	4444/4444	---M--	200	added ('OK')	image/jpeg	date:Wed,%2029%20May%202019%2019:41:26%20GMT	http://rexbd.net/html/renten/demo/assets/images/blog/author.jpg	C:/mon_voiture/voiture/rexbd.net/html/renten/demo/assets/images/blog/author.jpg	(from http://rexbd.net/html/renten/demo/blog-details.html)
12:34:08	3691/3691	---M--	200	added ('OK')	image/jpeg	date:Wed,%2029%20May%202019%2021:03:30%20GMT	http://rexbd.net/html/renten/demo/assets/images/blog/rp1.jpg	C:/mon_voiture/voiture/rexbd.net/html/renten/demo/assets/images/blog/rp1.jpg	(from http://rexbd.net/html/renten/demo/blog-details.html)
12:34:09	3198/3198	---M--	200	added ('OK')	image/jpeg	date:Wed,%2029%20May%202019%2021:04:48%20GMT	http://rexbd.net/html/renten/demo/assets/images/blog/rp2.jpg	C:/mon_voiture/voiture/rexbd.net/html/renten/demo/assets/images/blog/rp2.jpg	(from http://rexbd.net/html/renten/demo/blog-details.html)
12:34:10	48302/48302	---M--	200	added ('OK')	image/jpeg	date:Wed,%2029%20May%202019%2018:07:56%20GMT	http://rexbd.net/html/renten/demo/assets/images/blog/s1.jpg	C:/mon_voiture/voiture/rexbd.net/html/renten/demo/assets/images/blog/s1.jpg	(from http://rexbd.net/html/renten/demo/blog-details.html)
12:34:11	49900/49900	---M--	200	added ('OK')	image/jpeg	date:Wed,%2029%20May%202019%2018:08:20%20GMT	http://rexbd.net/html/renten/demo/assets/images/blog/s2.jpg	C:/mon_voiture/voiture/rexbd.net/html/renten/demo/assets/images/blog/s2.jpg	(from http://rexbd.net/html/renten/demo/blog-details.html)
12:34:11	46773/46773	---M--	200	added ('OK')	image/jpeg	date:Wed,%2029%20May%202019%2018:08:42%20GMT	http://rexbd.net/html/renten/demo/assets/images/blog/s3.jpg	C:/mon_voiture/voiture/rexbd.net/html/renten/demo/assets/images/blog/s3.jpg	(from http://rexbd.net/html/renten/demo/blog-details.html)
